TaxonomicName;Country;Locality;Dataset;Brood;Latitude;Longitude;Eclosion Date;Collection;CoordAccuracy;CoordinateUncertaintyInMeters;InfraspecificEpithet
Heliconius melpomene ssp. melpomene;Colombia;Chirajara ;Bogota Collection (Camilo Salazar);;4,213333;-73,802777;;;;0;
Heliconius melpomene ssp. melpomene;French Guiana;Sablance (La Victoire), Route N1, km 19;;;4,9632;-52,42;;;;0;
Heliconius melpomene ssp. melpomene;Panamá;Puerta Lara;Heliconiine Butterfly Collection Records from University of Cambridge;;8,61355;-78,13982;;;;0;
Heliconius melpomene ssp. martinae;Colombia;Santafé de Antioquia;Bogota Collection (Camilo Salazar);;6,55798055556;-75,8267083333;;;;0;
Heliconius melpomene ssp. malleti x vicina;Colombia;Leticia - Km 9.3;Bogota Collection (Camilo Salazar);;-4,13338888888889;-69,9414722222222;;;;0;
Heliconius melpomene ssp. malleti x vicina;Colombia;Leticia - Km 9.3;Bogota Collection (Camilo Salazar);;-4,13338888888889;-69,9414722222222;;;;0;
Heliconius melpomene ssp. malleti x bellula;Colombia;Pto Guzman;Heliconiine Butterfly Collection Records from University of Cambridge;;0,95637;-76,40855;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;El Capricho Km 5.7;Patricio Salazar;;-1,1878166667;-77,83105;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Km 119 Baeza - Lago Agrio;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,178;-77,68167;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Road to Shalcana;Heliconiine Butterfly Collection Records from University of Cambridge;;-1,0558;-77,70191;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Baeza - Lago Agrio, Rio Salado;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,19402;-77,70073;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Y de Misahuallí;Patricio Salazar;;-1,061383333;-77,66843333;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Km43 Sendero Colonia SanVicente ;Patricio Salazar;;-1,243283333;-77,86008333;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Sucre;Bogota Collection (Camilo Salazar);;1,803333;-75,655277;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Luz de América Km 11.5;Patricio Salazar;;-1,16835;-77,78111667;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Sucre;Bogota Collection (Camilo Salazar);;1,803333;-75,655277;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Y de Misahuallí;Patricio Salazar;;-1,061383333;-77,66843333;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Wild Sumaco Hummingbird Trail;Heliconiine Butterfly Collection Records from University of Cambridge;;0;0;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Reserva Narupa, bridge;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,6838;-77,73973;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Limoncocha - El Carmen 2;Heliconiine Butterfly Collection Records from University of Cambridge;;0;0;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Sucre;Bogota Collection (Camilo Salazar);;1,803333;-75,655277;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Wild Sumaco Hummingbird Trail;Heliconiine Butterfly Collection Records from University of Cambridge;;0;0;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Sucre;Bogota Collection (Camilo Salazar);;1,803333;-75,655277;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Luz de América Km 11.5;Patricio Salazar;;-1,16835;-77,78111667;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Km 119 Baeza - Lago Agrio;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,178;-77,68167;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Finca el Escondite;Heliconiine Butterfly Collection Records from University of Cambridge;;0,79536;-76,58573;;;;0;
Heliconius melpomene ssp. malleti;Colombia;2km abajo quebrada las Doraditas;Bogota Collection (Camilo Salazar);;1,71083333333;-75,7088888889;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Luz de América Km 11.5;Patricio Salazar;;-1,16835;-77,78111667;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Km 119 Baeza - Lago Agrio;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,178;-77,68167;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Reventador road;Heliconiine Butterfly Collection Records from University of Cambridge;;0;0;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Pto Guzman;Heliconiine Butterfly Collection Records from University of Cambridge;;0,95637;-76,40855;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;San Pedro de Arajuno, trail;Heliconiine Butterfly Collection Records from University of Cambridge;;-1,09759;-77,5893;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Sucre;Bogota Collection (Camilo Salazar);;1,803333;-75,655277;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Baeza - Lago Agrio, Rio Salado;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,19402;-77,70073;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Sucre;Bogota Collection (Camilo Salazar);;1,803333;-75,655277;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Km35 Sendero PtaSanCristobal;Patricio Salazar;;-1,290766667;-77,8419;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Baeza - Lago Agrio, Rio Salado;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,19402;-77,70073;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Sucre;Bogota Collection (Camilo Salazar);;1,803333;-75,655277;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Km 119 Baeza - Lago Agrio;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,178;-77,68167;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Sucre;Bogota Collection (Camilo Salazar);;1,803333;-75,655277;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Pto Guzman;Heliconiine Butterfly Collection Records from University of Cambridge;;0,95637;-76,40855;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Paraiso;Bogota Collection (Camilo Salazar);;1,75055555556;-75,6319444444;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Yasuni Research Station,;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,6743;-76,3971;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Puni Bocana, trail;Heliconiine Butterfly Collection Records from University of Cambridge;;-1,11568;-77,62902;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Luz de América Km 11.5;Patricio Salazar;;-1,16835;-77,78111667;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Limoncocha - El Carmen 1;Heliconiine Butterfly Collection Records from University of Cambridge;;-1,09256;-77,54583;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;El Capricho, Tena-Puyo rd.;;;-1,18782;-77,83105;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Km 119 Baeza - Lago Agrio;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,178;-77,68167;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Km43 Sendero Colonia SanVicente ;Patricio Salazar;;-1,243283333;-77,86008333;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Sucre;Bogota Collection (Camilo Salazar);;1,803333;-75,655277;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Sucre;Bogota Collection (Camilo Salazar);;1,803333;-75,655277;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Km 119 Baeza - Lago Agrio;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,178;-77,68167;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Colonia 20deEnero;Patricio Salazar;;-1,091566667;-77,71995;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Alto Tena;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,94643;-77,86638;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Limoncocha - El Carmen 1;Heliconiine Butterfly Collection Records from University of Cambridge;;-1,09256;-77,54583;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Reventador road;Heliconiine Butterfly Collection Records from University of Cambridge;;0;0;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Km 119 Baeza - Lago Agrio;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,178;-77,68167;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Y de Misahuallí;Patricio Salazar;;-1,061383333;-77,66843333;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Sucre;Bogota Collection (Camilo Salazar);;1,803333;-75,655277;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Y de Misahuallí;Patricio Salazar;;-1,061383333;-77,66843333;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Sucre;Bogota Collection (Camilo Salazar);;1,803333;-75,655277;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Apuya Km2.7;;;0;0;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Km 119 Baeza - Lago Agrio;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,178;-77,68167;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Apuya Km2.7;Patricio Salazar;;-1,115566667;-77,77833333;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Road after y in km24 Tena-Quito;Heliconiine Butterfly Collection Records from University of Cambridge;;0;0;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Paraiso;Bogota Collection (Camilo Salazar);;1,75055555556;-75,6319444444;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Paraiso;Bogota Collection (Camilo Salazar);;1,75055555556;-75,6319444444;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Colonia 20deEnero;Patricio Salazar;;-1,091566667;-77,71995;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Wild Sumaco Hummingbird Trail;Heliconiine Butterfly Collection Records from University of Cambridge;;0;0;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Río Camagua?/Chontoa;Patricio Salazar;;-1,5818;-77,82098333;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Limoncocha - El Carmen 1;Heliconiine Butterfly Collection Records from University of Cambridge;;-1,09256;-77,54583;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Luz de América Km 11.5;Patricio Salazar;;-1,16835;-77,78111667;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Sucre;Bogota Collection (Camilo Salazar);;1,803333;-75,655277;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Road to Shalcana;Heliconiine Butterfly Collection Records from University of Cambridge;;-1,0558;-77,70191;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Mina Negra;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,6838;-77,73973;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Road to Shalcana;Heliconiine Butterfly Collection Records from University of Cambridge;;-1,0558;-77,70191;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Baeza - Lago Agrio, Rio Salado;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,19402;-77,70073;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Y de Misahuallí;Patricio Salazar;;-1,061383333;-77,66843333;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Reventador-Sucumbios;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,032166;-77,52603;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Km 119 Baeza - Lago Agrio;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,178;-77,68167;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Km 119 Baeza - Lago Agrio;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,178;-77,68167;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Baeza - Lago Agrio, Rio Salado;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,19402;-77,70073;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Campococha;;;0;0;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Limoncocha - El Carmen 1;Heliconiine Butterfly Collection Records from University of Cambridge;;-1,09256;-77,54583;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Road to Shalcana 2;Heliconiine Butterfly Collection Records from University of Cambridge;;-1,05912;-77,69967;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Sucre;Bogota Collection (Camilo Salazar);;1,803333;-75,655277;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Vía Arajuno Km58.4;Patricio Salazar;;-1,250966667;-77,69885;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Km 119 Baeza - Lago Agrio;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,178;-77,68167;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Sucre;Bogota Collection (Camilo Salazar);;1,803333;-75,655277;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Apuya Km2.7;Patricio Salazar;;-1,115566667;-77,77833333;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Y de Misahuallí;Patricio Salazar;;-1,061383333;-77,66843333;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Road to Shalcana;Heliconiine Butterfly Collection Records from University of Cambridge;;-1,0558;-77,70191;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Mina Negra;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,6838;-77,73973;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Road to Shalcana 2;Heliconiine Butterfly Collection Records from University of Cambridge;;-1,05912;-77,69967;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Luz de América Km 11.5;Patricio Salazar;;-1,16835;-77,78111667;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Reserva Narupa, bridge;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,6838;-77,73973;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Km35 Sendero PtaSanCristobal;Patricio Salazar;;-1,290766667;-77,8419;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Limoncocha - El Carmen 1;Heliconiine Butterfly Collection Records from University of Cambridge;;-1,09256;-77,54583;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Baeza - Lago Agrio, Rio Salado;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,19402;-77,70073;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Km 119 Baeza - Lago Agrio;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,178;-77,68167;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Sucre;Bogota Collection (Camilo Salazar);;1,803333;-75,655277;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Km 119 Baeza - Lago Agrio;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,178;-77,68167;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Baeza - Lago Agrio, Rio Salado;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,19402;-77,70073;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Apuya Km2.7;;;0;0;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Baeza - Lago Agrio, Rio Salado;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,19402;-77,70073;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Km 119 Baeza - Lago Agrio;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,178;-77,68167;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Sucre;Bogota Collection (Camilo Salazar);;1,803333;-75,655277;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Km 119 Baeza - Lago Agrio;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,178;-77,68167;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Sucre;Bogota Collection (Camilo Salazar);;1,803333;-75,655277;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Vía Triunfo-Villano-Parahua;Patricio Salazar;;-1,41605;-77,72901667;;;;0;
Heliconius melpomene ssp. malleti;Colombia;Paraiso;Bogota Collection (Camilo Salazar);;1,75055555556;-75,6319444444;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Km 119 Baeza - Lago Agrio;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,178;-77,68167;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Puni Bocana, trail;Heliconiine Butterfly Collection Records from University of Cambridge;;-1,11568;-77,62902;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Limoncocha - El Carmen 1;Heliconiine Butterfly Collection Records from University of Cambridge;;-1,09256;-77,54583;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Luz de América Km 11.5;Patricio Salazar;;-1,16835;-77,78111667;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Y de Misahuallí;Patricio Salazar;;-1,061383333;-77,66843333;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Anangu Boca del Rio ECD OR;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,5287;-76,3948;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Colonia 20deEnero;Patricio Salazar;;-1,091566667;-77,71995;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Reserva Narupa, bridge;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,6838;-77,73973;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Reserva Narupa, bridge;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,6838;-77,73973;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Limoncocha - El Carmen 1;Heliconiine Butterfly Collection Records from University of Cambridge;;-1,09256;-77,54583;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Limoncocha - El Carmen 1;Heliconiine Butterfly Collection Records from University of Cambridge;;-1,09256;-77,54583;;;;0;
Heliconius melpomene ssp. malleti;Ecuador;Km 119 Baeza - Lago Agrio;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,178;-77,68167;;;;0;
